"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Cristian Toribio","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".230",".272",".502",".219","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657281"
"Yeltsin Gudino","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".240",".252",".492",".219","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa830208"
"Chris Baker","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".232",".264",".496",".219","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918365"
"Gorge Munoz","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".230",".269",".499",".219","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872810"
"Kurt Hoekstra","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".235",".255",".490",".217","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875296"
"Luis Aviles","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".228",".268",".496",".217","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738445"
"Daniel Bravo","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".230",".264",".494",".217","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657827"
"Roberto Baldoquin","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".233",".254",".487",".216","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857538"
"Mason McCoy","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".235",".249",".484",".215","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002758"
"Horacio Vasquez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".231",".257",".488",".215","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509736"
"Erison Mendez","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".229",".260",".489",".215","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa743080"
"Leonardo Laffita","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".227",".262",".489",".215","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa879555"
"Keaton Jones","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".228",".258",".486",".215","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875710"
"Nick Dean","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".233",".243",".476",".214","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876094"
"Hector Vargas","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".224",".264",".488",".213","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736941"
"Alfredo Reyes","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".230",".255",".484",".213","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597093"
"Carlos Belonis","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".229",".251",".480",".212","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657248"
"Marten Gasparini","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".223",".259",".483",".212","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa830181"
"Jesus Lopez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".223",".258",".482",".212","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa325096"
"Trae Arbet","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".219",".265",".484",".211","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737823"
"Tyler Filliben","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".230",".244",".474",".211","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829055"
"Steve Carrillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".228",".246",".474",".211","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa922596"
"Carlos Tovar","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".224",".257",".481",".211","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828311"
"Manuel Lopez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".228",".244",".472",".210","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509652"
"Yan Sanchez","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".221",".260",".481",".210","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828285"
"Osvaldo Duarte","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".222",".253",".475",".210","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828299"
"Austin Aune","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".220",".254",".474",".210","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657969"
"Jared Breen","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".233",".231",".464",".209","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738339"
"J.C. Cardenas","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".225",".243",".468",".209","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875166"
"Jordan Gore","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".222",".249",".471",".208","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004127"
"Anibal Sierra","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".220",".252",".472",".208","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa908626"
"Brandon Van Horn","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".224",".245",".469",".208","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918436"
"Milton Ramos","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".226",".242",".468",".207","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828792"
"Jasrado Chisholm","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".220",".249",".469",".207","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa919327"
"Elvis Perez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".223",".244",".467",".206","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872780"
"Raul Rivas","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".226",".240",".465",".206","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871433"
"Deion Tansel","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".220",".249",".468",".206","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918795"
"J.J. Gould","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".219",".239",".458",".205","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918528"
"Grant Massey","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".223",".239",".462",".205","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875816"
"Justin Twine","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".218",".248",".466",".205","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828686"
"Aaron Blanton","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".219",".237",".456",".204","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737862"
"Kevin Merrell","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".217",".245",".462",".203","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915707"
"Irving Ortega","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".220",".238",".458",".203","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872446"
"Garvis Lara","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".220",".243",".462",".203","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828305"
"Cory Thompson","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".213",".248",".461",".203","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738349"
"Devin Hairston","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".217",".239",".456",".203","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915575"
"Manuel Geraldo","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".215",".241",".456",".200","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827970"
"Guillermo Salas","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".213",".244",".457",".200","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736882"
"Cole Peterson","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".217",".236",".452",".200","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003965"
"Hiram Martinez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".220",".227",".447",".200","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550519"
"Javier Lopez","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".214",".237",".451",".199","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657314"
"Logan Warmoth","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".211",".242",".453",".199","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004813"
"Nick Maton","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".218",".226",".444",".199","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876186"
"Luis Guzman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".214",".230",".444",".198","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872453"
"Luis Silva","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".213",".234",".446",".197","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828292"
"Adrian Rondon","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".209",".235",".444",".197","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877519"
"William Cuicas","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".214",".226",".440",".197","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa655916"
"Colby Woodmansee","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".211",".230",".441",".196","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873689"
"Jonathan Guzman","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".211",".232",".443",".196","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917127"
"Kelvin Melean","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".217",".218",".434",".195","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917141"
"Cole Stobbe","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".200",".241",".442",".194","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917956"
"Miguel Hernandez","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".209",".231",".440",".194","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917055"
"Ricky Aracena","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".206",".234",".440",".193","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877365"
"Cristian Perez","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".210",".226",".436",".193","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917025"
"Geraldo Perdomo","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".213",".215",".428",".193","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003290"
"Edgardo Fermin","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".210",".220",".430",".193","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872571"
"Chris Torres","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".207",".221",".428",".192","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872538"
"Marcos Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".208",".223",".430",".191","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003311"
"Ignacio Otano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".203",".227",".430",".190","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872858"
"Dillon Moyer","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".207",".215",".422",".190","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549574"
"Clayton Brandt","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".207",".217",".424",".189","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875801"
"Jose King","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".204",".222",".425",".188","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917184"
"Derian Cruz","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".201",".227",".428",".188","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916719"
"Cristian Gomez","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".199",".226",".426",".188","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa739578"
"Joseph Astacio","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".204",".221",".425",".188","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa744255"
"Gilbert Lara","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".197",".225",".423",".186","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877337"
"Chris Seise","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".200",".222",".421",".186","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004142"
"Juan Pascal","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".202",".217",".420",".186","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917155"
"Imeldo Diaz","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".201",".219",".420",".186","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872851"
"Oswald Peraza","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".203",".215",".418",".186","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003305"
"Taylor Walls","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".205",".203",".408",".185","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915802"
"Jeter Downs","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".200",".216",".416",".185","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004615"
"Carlos Rivero","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".202",".209",".411",".184","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828427"
"Francisco Acuna","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".201",".208",".409",".184","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003291"
"Marcos Rivera","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".198",".211",".409",".183","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872509"
"Delvin Perez","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".199",".209",".409",".182","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917935"
"Jose Rivero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".199",".208",".407",".182","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872802"
"Wilkerman Garcia","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".197",".213",".410",".182","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872548"
"Eduardo Torrealba","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".198",".209",".407",".182","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917095"
"Jose Fermin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".194",".216",".411",".181","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917339"
"Miguelangel Sierra","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".192",".214",".406",".181","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872750"
"Emmanuel Morel","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".199",".202",".401",".180","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828178"
"Jose Devers","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".195",".212",".407",".180","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003295"
"Yancarlos Baez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".193",".213",".406",".180","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827962"
"Jeison Guzman","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".195",".205",".400",".179","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa914314"
"Jesus Severino","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".195",".202",".397",".178","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827943"
"Zach Rutherford","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".190",".213",".403",".178","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915797"
"Jesus Navarro","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".196",".203",".399",".178","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872468"
"Westhers Magdaleno","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".195",".199",".395",".177","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828269"
"Jesus Bastidas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".192",".206",".398",".177","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916969"
"Santo Vasquez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".187",".211",".398",".177","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916993"
"Luis Hernandez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".188",".208",".396",".176","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872553"
"Edidson Rojas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".189",".206",".395",".176","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003427"
"Kevin Smith","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".184",".213",".397",".175","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915864"
"Julio Garcia","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".190",".201",".392",".175","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa837670"
"Luis Leon","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".189",".204",".394",".174","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917463"
"Cecilio Aybar","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".186",".204",".390",".173","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa834828"
"Yonauris Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".188",".199",".388",".173","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828127"
"Jhoander Saez","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".189",".197",".387",".173","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003206"
"Joan Mauricio","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".190",".193",".383",".173","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828130"
"Wilson Amador","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".186",".202",".388",".172","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828306"
"Carlos Baez","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".185",".206",".391",".172","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa880736"
"Amado Nunez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".187",".198",".386",".172","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877349"
"Starlin Balbuena","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".183",".203",".387",".171","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872478"
"Urwin Juaquin","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".185",".198",".383",".171","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873161"
"Raffy Ozuna","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".184",".193",".377",".170","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917133"
"Sebastian Espino","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".180",".200",".381",".169","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003347"
"Hugo Cardona","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".183",".194",".377",".168","","-7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003339"
"Dylan Snypes","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".184",".183",".367",".167","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003966"
"Nonie Williams","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".179",".190",".369",".165","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917984"
"Yeffry De Aza","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".178",".188",".366",".164","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828866"
"Joey Hawkins","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".177",".181",".358",".161","","-8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602648"
"Jose Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".138",".172",".181",".353",".158","","-12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917146"
"Ronal Reynoso","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".139",".173",".176",".349",".157","","-13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872842"
"Luis Arias","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".126",".160",".163",".323",".146","","-18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917494"
