"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Christian Quintero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".265",".296",".560",".247","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa208112"
"Raul Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".264",".292",".556",".247","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa185680"
"Junior Arias","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".245",".324",".569",".247","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa506265"
"Ryan Goetz","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".269",".285",".554",".247","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598324"
"D.K. Carey","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".267",".282",".549",".247","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549487"
"Ka'Ai Tom","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".263",".292",".555",".247","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875069"
"Maxwell Leon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".265",".291",".556",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa326041"
"Michael Suchy","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".262",".292",".554",".246","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829367"
"Maikis De La Cruz","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".258",".302",".560",".246","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596985"
"Rashad Crawford","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".256",".302",".559",".246","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658166"
"Joseph Monge","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".257",".302",".559",".245","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738151"
"Jairo Beras","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".245",".321",".566",".245","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa740444"
"Brett Krill","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".258",".297",".556",".245","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546843"
"Johan Mieses","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".238",".329",".567",".245","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa747574"
"Marcus Lemon","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".263",".290",".553",".245","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa326707"
"Johnny Sewald","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".266",".280",".545",".245","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658947"
"Leobardo Arauz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".265",".282",".546",".245","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa208111"
"Landon Cray","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".255",".300",".555",".245","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857758"
"Burt Reynolds","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".246",".313",".559",".244","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa328472"
"Ericson Leonora","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".231",".338",".569",".244","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa507157"
"Mason Smith","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".254",".298",".552",".244","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737781"
"Ademar Rifaela","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".246",".314",".559",".244","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736911"
"Max Murphy","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".248",".311",".559",".244","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827182"
"Jose Orozco","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".250",".310",".559",".244","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa505268"
"JaDamion Williams","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".258",".293",".550",".244","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548483"
"Dorssys Paulino","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".256",".298",".554",".244","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659464"
"Mike Mcquillan","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".263",".282",".545",".244","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658928"
"Orlando Olivera","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".252",".303",".555",".244","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876376"
"Luis Suarez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".261",".293",".554",".244","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508488"
"Wayne Taylor","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".252",".301",".553",".244","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa599157"
"Abraham Valencia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".251",".303",".554",".244","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509654"
"Seth Brown","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".263",".281",".544",".243","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875797"
"Daniel Nunez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".264",".282",".546",".243","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509257"
"Jeff Hendrix","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".265",".279",".544",".243","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829803"
"Logan Vick","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".265",".271",".537",".243","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa579780"
"Santiago Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".249",".306",".555",".243","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509127"
"Yusniel Diaz","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".251",".302",".553",".243","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa912848"
"Cody Stubbs","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".244",".316",".559",".243","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa502437"
"Nick Baligod","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".256",".292",".548",".243","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546673"
"Samuel Hiciano","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".244",".308",".552",".242","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657469"
"Yancarlo Angulo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".255",".293",".548",".242","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa329105"
"Jeff Holm","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".253",".296",".548",".242","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598329"
"Alejandro Ortiz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".259",".286",".545",".242","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508095"
"Kevin Kaczmarski","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".262",".289",".551",".242","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875225"
"Champ Stuart","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".254",".292",".547",".242","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737827"
"Trey Amburgey","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".247",".311",".558",".242","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875629"
"Cody Jones","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".269",".266",".536",".242","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829826"
"Austin Cousino","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".249",".301",".550",".242","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828790"
"Charles Jones","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".250",".297",".547",".242","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548399"
"Lee Orr","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".238",".318",".555",".242","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550115"
"Derek Jones","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".243",".308",".551",".241","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa577674"
"Franklin Guzman","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".241",".311",".553",".241","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736919"
"Connor Panas","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".240",".310",".550",".241","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875228"
"Grant Heyman","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".243",".314",".556",".241","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658171"
"Victor Mendoza","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".252",".297",".549",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa722315"
"Colin Bray","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".252",".295",".547",".241","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737832"
"Will Piwnica-Worms","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".258",".282",".540",".241","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546827"
"Wuilmer Becerra","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".251",".299",".549",".241","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659205"
"Alan Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".262",".283",".544",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa545731"
"Jon Del Campo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".252",".301",".554",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa328104"
"Leonardo German","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".246",".304",".549",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa728813"
"Trey Martin","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".251",".295",".547",".241","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa599037"
"Mike Meyers","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".254",".293",".546",".241","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658197"
"Daniel Kihle","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".252",".293",".545",".240","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857673"
"Welington Dotel","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".247",".303",".550",".240","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa328836"
"Roman Collins","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".253",".292",".544",".240","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875081"
"Cesar Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".254",".287",".541",".240","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa655677"
"Sam Hilliard","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".251",".296",".547",".240","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829542"
"Jared Foster","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".245",".305",".550",".240","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875097"
"Cedric Mullins","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".245",".303",".548",".240","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873639"
"Gerson Manzanillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".252",".292",".544",".240","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa393018"
"David Olmedo-Barrera","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".246",".302",".547",".239","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658954"
"Ronnie Richardson","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".259",".275",".534",".239","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa501646"
"Carlos Vidal","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".247",".296",".544",".239","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828715"
"Cody Keefer","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".253",".288",".541",".239","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa502776"
"Mylz Jones","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".250",".298",".548",".239","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875606"
"Aaron Barbosa","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".270",".258",".528",".239","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa621576"
"Logan Hill","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".247",".296",".543",".239","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875822"
"Patrick Brady","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".252",".287",".539",".239","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550346"
"Carlos Penuelas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".259",".280",".539",".239","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa547125"
"Uriak Marquez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".247",".302",".549",".239","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa244088"
"Ivan Araujo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".246",".299",".545",".238","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509253"
"Mario Valenzuela","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".248",".294",".542",".238","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa206418"
"Jon Matthews","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".258",".275",".534",".238","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598118"
"Rowan Wick","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".233",".314",".547",".238","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549441"
"Randolph Gassaway","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".244",".299",".544",".238","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738195"
"Daniel Spingola","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".256",".280",".536",".238","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829496"
"Jose Lopez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".254",".285",".540",".238","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509274"
"Eder Salcedo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".249",".293",".542",".238","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508062"
"Corey Adamson","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".251",".283",".534",".237","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508178"
"Jose Luna","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".247",".295",".542",".237","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa688550"
"William Skinner","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".233",".311",".544",".237","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598620"
"Jeremy Baltz","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".246",".290",".536",".237","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa503672"
"Mason Robbins","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".244",".302",".546",".237","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa599191"
"Dexter Kjerstad","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".236",".308",".544",".237","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550381"
"Edson Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".258",".274",".531",".237","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa691751"
"Jeffrey Gelalich","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".253",".279",".531",".237","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa503399"
"Dusty Robinson","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".239",".301",".539",".237","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa578149"
"Exicardo Cayones","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".258",".268",".526",".236","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa504941"
"Landon Lassiter","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".260",".265",".525",".236","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658299"
"Chad Christensen","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".250",".286",".535",".236","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659001"
"Christian Zazueta","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".237",".311",".548",".236","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508617"
"Ben Verlander","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".246",".291",".537",".236","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550288"
"Alex Swim","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".257",".279",".536",".236","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa621599"
"Francisco Lugo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".250",".284",".534",".235","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa505990"
"Ryan Stephens","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".240",".297",".536",".235","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877123"
"Nolan Earley","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".253",".275",".528",".235","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738292"
"Rashawn Payne","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".254",".269",".523",".235","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa502425"
"Roman Pena","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".249",".276",".526",".235","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa294705"
"Brennan Metzger","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".250",".275",".525",".234","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658539"
"Manuel Alonso","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".247",".284",".531",".234","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa913977"
"Tyler Palmer","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".253",".272",".525",".234","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829280"
"Dominique Taylor","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".245",".287",".533",".234","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa599513"
"Albino Contreras","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".251",".276",".527",".234","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa199022"
"Anderson Miller","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".244",".287",".531",".234","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857824"
"Ramon Ramirez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".244",".289",".533",".234","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509254"
"Carlos Figueroa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".260",".266",".526",".234","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659614"
"Jorge Guzman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".245",".286",".531",".234","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508257"
"Eric Toole","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".246",".285",".531",".234","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875313"
"Andrew Guillotte","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".247",".283",".529",".234","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876089"
"Edgar Quintero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".248",".283",".531",".234","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa203952"
"Braden Bishop","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".252",".275",".527",".234","","44","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659045"
"Sean Mcmullen","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".244",".282",".526",".234","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827347"
"Chad Wright","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".256",".264",".521",".233","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546600"
"Oliver Caraballo","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".240",".291",".530",".233","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657764"
"Fred Ford","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".237",".290",".528",".233","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658026"
"Jonel Pacheco","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".237",".296",".533",".233","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa293568"
"Troy Stokes","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".247",".276",".523",".233","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828871"
"Roberto Valencia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".246",".284",".530",".232","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509655"
"Ryan Hutchison","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".238",".291",".529",".232","","33","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa603116"
"Kentrell Dewitt","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".243",".281",".524",".232","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549171"
"Logan Ratledge","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".244",".283",".527",".232","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827169"
"Marcos Derkes","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".248",".272",".520",".232","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa659451"
"Fernando Alejos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".251",".265",".517",".232","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508110"
"Rashad Brown","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".251",".272",".523",".232","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658792"
"Justin Miller","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".239",".287",".526",".232","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549344"
"Michael Suiter","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".243",".279",".522",".231","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602402"
"Brad Hartong","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".242",".285",".527",".231","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875980"
"Joshua Palacios","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".242",".284",".525",".231","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829562"
"Lucas Herbst","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".238",".289",".527",".231","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546989"
"Kelvin Encarnacion","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".238",".286",".524",".231","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa551012"
"Dan Gulbransen","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".242",".278",".520",".231","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa621622"
"Jimmy Bosco","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".238",".288",".526",".231","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa621485"
"Shawon Dunston","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".244",".279",".523",".231","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598172"
"Yale Rosen","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".231",".296",".527",".231","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827171"
"Rhett Wiseman","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".241",".283",".524",".231","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658608"
"Eddy Martinez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".240",".284",".524",".231","","38","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa914203"
"Jodd Carter","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".242",".279",".521",".231","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829534"
