"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Jose Vicente","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".226",".280",".506",".221","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828860"
"Jose Herrera","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".235",".266",".501",".221","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa830295"
"Ricardo Valencia","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".234",".263",".497",".221","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658082"
"Hector Paez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".231",".276",".507",".221","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508233"
"Jorge Tillero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".231",".272",".503",".220","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597511"
"Corey Bass","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".231",".265",".496",".220","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738544"
"Eduardo Revilla","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".229",".270",".499",".220","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa870576"
"Drew Lugbauer","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".224",".279",".503",".219","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829268"
"Sherman Lacrus","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".231",".262",".493",".218","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658985"
"Gregori Rivero","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".221",".280",".501",".218","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa735842"
"Brett Barbier","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".226",".266",".492",".217","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918334"
"Lucas Herbert","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".226",".268",".494",".217","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874793"
"Luis Ortega","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".228",".265",".493",".217","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597039"
"Chris Hoo","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".237",".245",".482",".217","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829425"
"Jarett Rindfleisch","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".233",".249",".482",".216","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873696"
"Arden Pabst","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".229",".260",".490",".216","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa858812"
"Ben Rortvedt","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".229",".260",".490",".216","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917942"
"Dan Rizzie","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".236",".246",".482",".216","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873964"
"Jhonny Pereda","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".238",".246",".484",".216","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa735866"
"Nick Collins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".226",".263",".488",".216","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857747"
"Jake Henson","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".224",".266",".490",".216","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875305"
"Genaro Andrade","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".228",".261",".489",".216","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa544823"
"Jason Goldstein","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".230",".259",".489",".216","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857721"
"Omar Renteria","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".230",".254",".485",".216","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549398"
"J.J. Fernandez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".223",".268",".490",".215","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658021"
"Ridge Smith","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".226",".260",".487",".215","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738448"
"Steve Bean","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".234",".246",".480",".215","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657874"
"David Rodriguez","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".233",".249",".482",".215","","29","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa735825"
"Chris Okey","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".230",".256",".486",".215","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738505"
"Matt Whatley","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".224",".262",".487",".215","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915868"
"Marco Chicuate","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".228",".255",".484",".215","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa653586"
"Tyler Baker","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".227",".255",".482",".214","","30","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602606"
"Henri Lartigue","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".218",".274",".492",".214","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918028"
"Zacrey Law","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".225",".259",".484",".213","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829413"
"Carlos Garzon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".225",".256",".480",".213","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa595969"
"Iolana Akau","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".228",".251",".478",".213","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738553"
"B.J. Lopez","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".232",".243",".475",".212","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa694185"
"A.J. Kennedy","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".222",".263",".485",".212","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876029"
"Leonardo Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".227",".251",".479",".212","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508189"
"Alex De Leon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".220",".259",".479",".212","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738282"
"Wilfri De La Cruz","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".220",".262",".482",".212","","28","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736747"
"Raul Hernandez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".222",".259",".482",".211","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873181"
"Jared Deacon","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".232",".237",".469",".211","","27","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829636"
"Angel Chavarin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".225",".248",".474",".211","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa547724"
"Alexis Olmeda","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".225",".249",".475",".211","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875281"
"Marcus Mastrobuoni","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".219",".259",".478",".210","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857732"
"Melvin Novoa","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".218",".262",".480",".210","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827953"
"Yoel Gonzalez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".216",".265",".481",".210","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736904"
"Brian Olson","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".224",".249",".473",".210","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876130"
"James Alfonso","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".224",".248",".472",".210","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829497"
"Rene Melendez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".219",".255",".474",".209","","22","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738179"
"Ali Sanchez","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".224",".247",".471",".209","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828198"
"Nathan Rodriguez","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".223",".246",".469",".209","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829785"
"Justin Atkinson","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".219",".254",".473",".208","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa599300"
"Chance Shepard","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".219",".248",".467",".208","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa920915"
"Hans Wilson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".219",".254",".473",".208","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa507241"
"Daniel Fajardo","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".217",".259",".476",".208","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657408"
"Adderling Ruiz","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".218",".248",".467",".208","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa551002"
"Will Albertson","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".223",".241",".464",".208","","25","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876182"
"Luke Lowery","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".219",".248",".467",".207","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857722"
"Jose Heberto Felix","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".220",".251",".471",".207","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa447630"
"Eduardo Santos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".222",".245",".467",".207","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa592344"
"Manuel Cruz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".210",".263",".473",".207","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa870915"
"Jeyson Sanchez","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".218",".247",".465",".206","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828118"
"Elys Escobar","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".220",".246",".466",".206","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827077"
"Yorman Rodriguez","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".218",".252",".470",".206","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872817"
"Elvin Soto","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".217",".248",".465",".206","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738187"
"Austin Bernard","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".215",".251",".466",".206","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004510"
"Jose Garcia","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".221",".239",".460",".206","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657393"
"Cassidy Brown","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".221",".238",".459",".206","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872712"
"Brandon Brosher","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".212",".249",".461",".206","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738646"
"Tanner Lubach","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".214",".253",".467",".205","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875321"
"Joshua Lopez","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".217",".250",".466",".205","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736864"
"Steve Berman","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".221",".241",".462",".205","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873599"
"Gersel Pitre","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".218",".248",".466",".205","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828176"
"Leo Rojas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".213",".254",".467",".205","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658269"
"Franklin Navarro","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".215",".249",".465",".205","","23","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa655913"
"Joel Fisher","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".212",".251",".463",".204","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829352"
"Bryan De La Rosa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".217",".240",".457",".204","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657964"
"Luke Ringhofer","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".223",".233",".456",".204","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004288"
"Brent Gibbs","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".213",".250",".462",".204","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918050"
"Juan De La Cruz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".216",".243",".459",".204","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa547855"
"Dennis Ortega","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".223",".232",".455",".203","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828381"
"Austin Afenir","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".216",".244",".460",".203","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa858021"
"Eddy Reynoso","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".212",".251",".463",".203","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa878527"
"Isidro Pina","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".220",".234",".454",".203","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509466"
"Jose Rojas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".209",".255",".464",".203","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597210"
"Tyler Lancaster","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".213",".244",".457",".202","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918359"
"Riley Adams","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".212",".246",".458",".202","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829749"
"Jeyner Baez","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".214",".246",".459",".202","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828411"
"Franklin Garcia","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".215",".244",".459",".202","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873167"
"Nick Thurman","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".216",".239",".455",".202","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa919821"
"Clayton Middleton","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".212",".243",".456",".202","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918510"
"Wigberto Nevarez","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".213",".242",".455",".202","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829283"
"Natanael Ramos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".212",".246",".458",".201","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596990"
"Lednier Ricardo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".211",".245",".456",".201","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa871455"
"Isaias Quiroz","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".216",".233",".449",".201","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829275"
"Zach Fish","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".211",".242",".453",".201","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa599295"
"Bryan Torres","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".214",".240",".454",".201","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa885119"
"Javier Hernandez","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".210",".246",".455",".201","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736831"
"Javier Guevara","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".210",".245",".455",".200","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872828"
"Michael Papierski","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".214",".234",".448",".200","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829203"
"Casey Schroeder","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".207",".243",".451",".200","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658541"
"Raymond Henderson","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".210",".239",".449",".199","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918508"
"Ryan Scott","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".213",".232",".445",".199","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738447"
"Elier Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".214",".233",".447",".199","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738889"
"Mario Sanjur","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".211",".238",".449",".199","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa735840"
"Angel Genao","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".210",".240",".450",".199","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737199"
"Santiago Chavez","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".212",".236",".448",".198","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657706"
"Alejandro Flores","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".210",".237",".447",".198","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736822"
"Samuel Miranda","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".212",".239",".451",".198","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828316"
"John Riley","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".215",".226",".441",".198","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738650"
"Luis Paz","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".204",".247",".450",".198","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737068"
"Rafelin Lorenzo","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".207",".245",".451",".198","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828432"
"Deon Stafford","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".209",".240",".449",".198","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa915865"
"Andres Sthormes","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".206",".245",".451",".198","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736554"
"David Banuelos","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".207",".240",".446",".198","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004056"
"Francisco Ortiz","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".210",".237",".447",".198","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003419"
"Jose Tello","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".202",".249",".451",".197","","13","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873350"
"Onil Pena","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".208",".236",".444",".197","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828232"
"Gresuan Silverio","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".209",".239",".448",".197","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917004"
"Michael Quesada","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".214",".223",".437",".197","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549786"
"Ronaldo Hernandez","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".208",".241",".449",".197","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa881850"
"Wes Wilson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".211",".232",".443",".197","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598772"
"Darrell Miller","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".212",".234",".445",".197","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658990"
"Garrett Hope","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".203",".240",".444",".196","","17","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa879514"
"Carlos Pulido","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".212",".227",".439",".196","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872863"
"Julio Rodriguez","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".203",".241",".445",".196","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917669"
"Jason Lopez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".211",".225",".436",".195","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872552"
"Jose Barraza","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".208",".227",".436",".195","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658096"
"Jose Duarte","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".202",".240",".443",".195","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596170"
"Wilmer Perez","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".205",".238",".443",".195","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002634"
"Pablo Garcia","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".208",".232",".439",".195","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828309"
"Adam Sonabend","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".210",".222",".433",".194","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa869773"
"Francisco Ventura","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".208",".229",".437",".194","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917360"
"Nick Sciortino","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".207",".228",".435",".194","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857749"
"Maxwell Morales","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".194",".250",".444",".194","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917279"
"Miguel Amaya","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".204",".238",".441",".194","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917354"
"Scott Manea","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".210",".223",".432",".194","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829837"
"Franklin Tineo","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".203",".235",".438",".194","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828342"
"Radley Haddad","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".206",".228",".435",".194","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa739791"
"Gunner Pollman","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".204",".234",".439",".194","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918593"
"Chris Harvey","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".205",".233",".437",".194","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa831855"
"Freddy Fermin","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".211",".223",".433",".193","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918173"
"Keith Skinner","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".205",".234",".439",".193","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918045"
"Luis Vilorio","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".206",".232",".437",".193","","10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa754679"
"Gustavo Figueroa","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".206",".231",".437",".193","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917002"
"Jose Maria","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".197",".242",".439",".192","","15","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657681"
